curve_id,Time_s,Height_km,z_m,ne_m3,original_label
t417_0_h30km,4.170000e+02,3.000000e+01,4.432348e-02,1.066782e+18,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.439267e-02,1.052342e+18,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.446185e-02,1.038098e+18,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.453104e-02,1.024046e+18,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.460022e-02,1.010185e+18,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.466941e-02,9.965107e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.473859e-02,9.830209e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.480778e-02,9.696993e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.487697e-02,9.564487e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.494615e-02,9.430014e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.501534e-02,9.291924e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.508452e-02,9.152706e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.515371e-02,9.014892e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.522289e-02,8.879099e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.529208e-02,8.745350e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.536126e-02,8.613615e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.543045e-02,8.483865e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.549963e-02,8.356069e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.556882e-02,8.230198e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.563800e-02,8.106224e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.570719e-02,7.984116e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.577637e-02,7.863849e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.584556e-02,7.745392e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.591474e-02,7.628720e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.598393e-02,7.513806e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.605311e-02,7.400623e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.612230e-02,7.289144e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.619148e-02,7.179345e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.626067e-02,7.071200e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.632985e-02,6.964683e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.639904e-02,6.859774e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.646822e-02,6.756515e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.653741e-02,6.655710e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.660660e-02,6.560999e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.667578e-02,6.477852e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.674497e-02,6.406361e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.681415e-02,6.340689e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.688334e-02,6.276694e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.695252e-02,6.213422e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.702171e-02,6.150791e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.709089e-02,6.088790e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.716008e-02,6.027415e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.722926e-02,5.966659e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.729845e-02,5.906514e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.736763e-02,5.846977e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.743682e-02,5.788039e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.750600e-02,5.729695e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.757519e-02,5.671940e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.764437e-02,5.614766e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.771356e-02,5.558169e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.778274e-02,5.502143e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.785193e-02,5.446681e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.792111e-02,5.391778e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.799030e-02,5.337429e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.805948e-02,5.283627e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.812867e-02,5.230368e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.819786e-02,5.177646e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.826704e-02,5.125455e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.833623e-02,5.073790e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.840541e-02,5.022646e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.847460e-02,4.972018e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.854378e-02,4.921900e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.861297e-02,4.872287e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.868215e-02,4.823174e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.875134e-02,4.774556e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.882052e-02,4.726428e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.888971e-02,4.678786e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.895889e-02,4.631612e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.902808e-02,4.584750e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.909726e-02,4.537246e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.916645e-02,4.486693e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.923563e-02,4.431779e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.930482e-02,4.374775e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.937400e-02,4.317912e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.944319e-02,4.261740e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.951237e-02,4.206297e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.958156e-02,4.151576e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.965074e-02,4.097566e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.971993e-02,4.044260e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.978911e-02,3.991646e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.985830e-02,3.939717e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.992749e-02,3.888464e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,4.999667e-02,3.837877e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.006586e-02,3.787949e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.013504e-02,3.738671e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.020423e-02,3.690077e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.027341e-02,3.642690e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.034260e-02,3.599293e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.041178e-02,3.565609e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.048097e-02,3.543805e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.055015e-02,3.528346e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.061934e-02,3.514273e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.068852e-02,3.500362e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.075771e-02,3.486509e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.082689e-02,3.472711e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.089608e-02,3.458968e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.096526e-02,3.445279e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.103445e-02,3.431644e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.110363e-02,3.418063e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.117282e-02,3.404536e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.124200e-02,3.391062e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.131119e-02,3.377642e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.138037e-02,3.364275e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.144956e-02,3.350961e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.151875e-02,3.337699e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.158793e-02,3.324490e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.165712e-02,3.311333e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.172630e-02,3.298229e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.179549e-02,3.285176e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.186467e-02,3.272174e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.193386e-02,3.259225e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.200304e-02,3.246326e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.207223e-02,3.233479e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.214141e-02,3.220682e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.221060e-02,3.207936e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.227978e-02,3.195241e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.234897e-02,3.182595e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.241815e-02,3.170000e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.248734e-02,3.157455e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.255652e-02,3.144959e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.262571e-02,3.132512e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.269489e-02,3.120115e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.276408e-02,3.107768e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.283326e-02,3.095475e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.290245e-02,3.083306e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.297163e-02,3.071524e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.304082e-02,3.060363e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.311000e-02,3.049623e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.317919e-02,3.039023e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.324838e-02,3.028474e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.331756e-02,3.017961e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.338675e-02,3.007485e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.345593e-02,2.997046e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.352512e-02,2.986642e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.359430e-02,2.976275e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.366349e-02,2.965944e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.373267e-02,2.955648e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.380186e-02,2.945389e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.387104e-02,2.935165e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.394023e-02,2.924976e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.400941e-02,2.914823e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.407860e-02,2.904705e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.414778e-02,2.894622e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.421697e-02,2.884574e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.428615e-02,2.874562e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.435534e-02,2.864583e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.442452e-02,2.854640e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.449371e-02,2.844731e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.456289e-02,2.834856e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.463208e-02,2.825016e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.470126e-02,2.815210e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.477045e-02,2.805437e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.483964e-02,2.795699e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.490882e-02,2.785995e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.497801e-02,2.776324e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.504719e-02,2.766687e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.511638e-02,2.757083e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.518556e-02,2.747513e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.525475e-02,2.737976e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.532393e-02,2.728472e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.539312e-02,2.719001e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.546230e-02,2.709568e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.553149e-02,2.700237e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.560067e-02,2.691250e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.566986e-02,2.682822e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.573904e-02,2.674769e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.580823e-02,2.666835e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.587741e-02,2.658936e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.594660e-02,2.651062e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.601578e-02,2.643211e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.608497e-02,2.635383e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.615415e-02,2.627578e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.622334e-02,2.619797e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.629252e-02,2.612038e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.636171e-02,2.604303e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.643089e-02,2.596590e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.650008e-02,2.588900e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.656927e-02,2.581233e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.663845e-02,2.573589e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.670764e-02,2.565967e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.677682e-02,2.558368e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.684601e-02,2.550792e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.691519e-02,2.543238e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.698438e-02,2.535706e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.705356e-02,2.528196e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.712275e-02,2.520709e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.719193e-02,2.513244e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.726112e-02,2.505801e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.733030e-02,2.498380e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.739949e-02,2.490981e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.746867e-02,2.483604e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.753786e-02,2.476249e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.760704e-02,2.468916e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.767623e-02,2.461604e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.774541e-02,2.454314e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.781460e-02,2.447045e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.788378e-02,2.439799e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.795297e-02,2.432573e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.802215e-02,2.425369e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.809134e-02,2.418186e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.816053e-02,2.411025e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.822971e-02,2.403885e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.829890e-02,2.396766e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.836808e-02,2.389668e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.843727e-02,2.382591e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.850645e-02,2.375534e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.857564e-02,2.368499e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.864482e-02,2.361485e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.871401e-02,2.354492e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.878319e-02,2.347520e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.885238e-02,2.340579e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.892156e-02,2.333712e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.899075e-02,2.326984e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.905993e-02,2.320396e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.912912e-02,2.313883e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.919830e-02,2.307400e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.926749e-02,2.300936e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.933667e-02,2.294490e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.940586e-02,2.288062e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.947504e-02,2.281652e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.954423e-02,2.275260e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.961341e-02,2.268886e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.968260e-02,2.262530e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.975178e-02,2.256191e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.982097e-02,2.249871e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.989016e-02,2.243568e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,5.995934e-02,2.237283e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,6.002853e-02,2.231015e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,6.009771e-02,2.224765e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,6.016690e-02,2.218532e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,6.023608e-02,2.212317e+17,Time (Hight)=417.0 s (30 km)
t417_0_h30km,4.170000e+02,3.000000e+01,6.030527e-02,2.206119e+17,Time (Hight)=417.0 s (30 km)
